VideoID,Site,Title,Performers,Rating,Director,Description,Runtime,Release Date,Year,Pictures,Video URL,Thumbnail URL,Thumbnail Filename
104168,Blacked,Influence: Vanna Bardot - Part 5,"VANNA BARDOT, JASON LUV",9,Derek Dozer,"Vanna doesn’t need any more of Jason’s money, but she could use his muscle. Jason doesn’t answer to pussy, but for Vanna’s ass he might join her organization.",45:04:00,23-Sep-23,2023,74,https://www.blacked.com/videos/influence-vanna-bardot-part-5,https://cdn.blacked.com/scene/videoimages/104168/mainLandscape/1693559996650/blacked-influence-vanna-bardot-part-5_3840x2160.jpeg,104168.jpeg
104167,Blacked,Influence: Vanna Bardot - Part 2,"VANNA BARDOT, LITTLE DRAGON, JAX SLAYHER",9,Derek Dozer,"Following a hot tip, Vanna makes a bad bet and gets herself involved in a criminal triad. With Little Dragon directing the operation, being bad never looked so good. Part 2 of 5. Stay looped in with Part 3 on TUSHY.",59:39:00,16-Sep-23,2023,95,https://www.blacked.com/videos/influence-vanna-bardot-part-2,https://cdn.blacked.com/scene/videoimages/104167/mainLandscape/1693494730054/blacked-influence-vanna-bardot-part-2_3840x2160.jpeg,104167.jpeg
104176,Blacked,Cheating Rika Cant Get Over Her Ex Boyfriends BBC,"RIKA FANE, AARON ROCK",9.1,Julia Grandi,"If your girlfriend ever tells you that her and some other guy are just friends, remember what Rika told her boyfriend. She says she's just friends with another man, but a weekend at his villa might change that.",39:31:00,09-Sep-23,2023,95,https://www.blacked.com/videos/cheating-rika-cant-get-over-her-ex-boyfriends-bbc,https://cdn.blacked.com/scene/videoimages/104176/mainLandscape/1693473374883/blacked-cheating-rika-cant-get-over-her-ex-boyfriends-bbc_3840x2160.jpeg,104176.jpeg
104163,Blacked,BBC Curious Hotel Clerk Seduces Guest,"VANESSA ALESSIA, JACK RIPPHER",9.4,Julia Grandi,"Something has Vanessa on edge, but investigating will only show her things she might not be ready for.",39:36:00,02-Sep-23,2023,116,https://www.blacked.com/videos/bbc-curious-hotel-clerk-seduces-guest,https://cdn.blacked.com/scene/videoimages/104163/mainLandscape/1692868963411/blacked-bbc-curious-hotel-clerk-seduces-guest_3840x2160.jpeg,104163.jpeg
104159,Blacked,People Pleaser,"LILLY BELL, JAX SLAYHER, RICHARD MANN, HOLLYWOOD CASH, JAMIE KNOXX, DON SUDAN, KING FRANK",9.4,Derek Dozer,"Lilly's been a bad girl in college, and before her parents come to see her collect her diploma in a cap and gown, she wants to put on some lingerie and graduate with a bang... make that a gangbang. XBIZBest Sex Scene – Career-First Performance",42:19:00,26-Aug-23,2023,85,https://www.blacked.com/videos/people-pleaser,https://cdn.blacked.com/scene/videoimages/104159/mainLandscape/1693333218022/blacked-people-pleaser_3840x2160.jpeg,104159.jpeg
104124,Blacked,Hungry Hottie Has An Appetite For Her Bosss BBC,"HAZEL MOORE, ANTON HARDEN",9.4,Derek Dozer,"The sexual tension is simmering between Hazel and her co-worker, but he's married. If this brunette businesswoman's research proves correct, she won't have to spend the whole day working.",37:48:00,19-Aug-23,2023,79,https://www.blacked.com/videos/hungry-hottie-has-an-appetite-for-her-bosss-bbc,https://cdn.blacked.com/scene/videoimages/104124/mainLandscape/1691742120325/blacked-hungry-hottie-has-an-appetite-for-her-boss-bbc_3840x2160.jpeg,104124.jpeg
104143,Blacked,When Sparks Fly,"APRIL OLSEN, NATHAN JAY",9,Julia Grandi,"April doesn't see any point in going on vacation if she can't get laid. Her stay has been a total bust, but by chance she meets someone who can bust her dress open.",34:19:00,12-Aug-23,2023,95,https://www.blacked.com/videos/when-sparks-fly,https://cdn.blacked.com/scene/videoimages/104143/mainLandscape/1691051508668/blacked-when-sparks-fly_3840x2160.jpeg,104143.jpeg
104134,Blacked,Here To Stay,"KENDRA SUNDERLAND, JASON LUV",9.4,Derek Dozer,The moment you've been waiting for: Kendra and Jason are back! And this busty blonde is going to do everything in her power to make him stay.,36:16:00,05-Aug-23,2023,103,https://www.blacked.com/videos/here-to-stay,https://cdn.blacked.com/scene/videoimages/104134/mainLandscape/1690531474084/blacked-061223-ks_3840x2160.jpeg,104134.jpeg
104123,Blacked,In Vogue Part 3,"CHRISTY WHITE, JACK RIPPHER",9.3,Julia Grandi,"Striking poses, private shoots, sabotage: Christy is an up-and-coming model who upsets the apple cart and captures all the photographer's attention. Part 3 of 5. Part 4 hits the runway on VIXEN.",36:23:00,30-Jul-23,2023,89,https://www.blacked.com/videos/in-vogue-part-3,https://cdn.blacked.com/scene/videoimages/104123/mainLandscape/1689929485536/blacked-in-vogue-part-3_3840x2160.jpeg,104123.jpeg
104115,Blacked,Thirsty Baddie Dumps Boring BF For BBC,"GIZELLE BLANCO, RICHARD MANN",9.4,Laurent Sky,"Gizelle went on one boring date and two years later she's still with Mr. Milquetoast. But now her body is doing the talking, and it's telling her to open the floodgates to someone who makes her soak her panties.",48:08:00,22-Jul-23,2023,71,https://www.blacked.com/videos/thirsty-baddie-dumps-boring-bf-for-bbc,https://cdn.blacked.com/scene/videoimages/104115/mainLandscape/1689239157800/blacked-thirsty-baddie-dumps-boring-bf-for-bbc_3840x2160.jpeg,104115.jpeg
104099,Blacked,The Bride The Ex The Cuck And His Sister Part 2,"MISS JACKSON, JACK RIPPHER",8.7,Julia Grandi,"When Miss Jackson's old flame crashes her engagement party and makes it with her fiance's little sister, this curvy blonde's jealousy snaps her into action. Part 2 of 2.",39:27:00,15-Jul-23,2023,93,https://www.blacked.com/videos/the-bride-the-ex-the-cuck-and-his-sister-part-2,https://cdn.blacked.com/scene/videoimages/104099/mainLandscape/1688721660724/blacked-the-bride-the-ex-the-cuck-and-his-sister-part-2_3840x2160.jpeg,104099.jpeg
104082,Blacked,Consummate Professional,"BRITT BLAIR, ISIAH MAXWELL",8.8,Laurent Sky,Britt wants everything in the world you can possibly imagine. She also wants a man who calls her on her bratty behaviour.,40:45:00,08-Jul-23,2023,59,https://www.blacked.com/videos/consummate-professional,https://cdn.blacked.com/scene/videoimages/104082/mainLandscape/1688067974772/blacked-consummate-professional_3840x2160.jpeg,104082.jpeg
104081,Blacked,Clout,"RUBY REIGN, JACK RIPPHER",9.4,Julia Grandi,"Ruby's at this party to chase clout, but she has competition. If she's going to soak up the spotlight, she'll have to put herself in front of people, create anticipation, and help her host make an impact.",40:30:00,01-Jul-23,2023,101,https://www.blacked.com/videos/clout,https://cdn.blacked.com/scene/videoimages/104081/mainLandscape/1687511646990/blacked-clout_3840x2160.jpeg,104081.jpeg
104072,Blacked,A Gift For You,"KENDRA SUNDERLAND, RICHARD MANN, HOLLYWOOD CASH, JAMIE KNOXX",9.3,Derek Dozer,"For her birthday, Kendra's man has sent her so many packages. The first contains lingerie. The others are self-explanatory.",36:36:00,24-Jun-23,2023,95,https://www.blacked.com/videos/a-gift-for-you,https://cdn.blacked.com/scene/videoimages/104072/mainLandscape/1687186550600/blacked-a-gift-for-you_3840x2160.jpeg,104072.jpeg
104069,Blacked,The Bride The Ex The Cuck and His Sister Part 1,"ALYSSIA KENT, JACK RIPPHER",9.1,Julia Grandi,Alyssia might have ruined her brother's life for a shot at some dick... but she can't be too worried about stealing her soon-to-be sister-in-law's thunder when there's a such a big blip on her radar.,38:01:00,17-Jun-23,2023,93,https://www.blacked.com/videos/the-bride-the-ex-the-cuck-and-his-sister-part-1,https://cdn.blacked.com/scene/videoimages/104069/mainLandscape/1686238974210/blacked-the-bride-the-ex-the-cuck-and-his-sister-part-1_3840x2160.jpeg,104069.jpeg
104027,Blacked,Instincts,"JENNIE ROSE, ROB PIPER",9.3,Laurent Sky,"With daddy out of town, Jennie turns to his most trusted associate to take care of the dirty work. The first thing on his list to take care of: his boss's daughter.",40:28:00,10-Jun-23,2023,84,https://www.blacked.com/videos/instincts,https://cdn.blacked.com/scene/videoimages/104027/mainLandscape/1685784665319/blacked-insticts_3840x2160.jpeg,104027.jpeg
104026,Blacked,Winner,"HOLLY MOLLY, AARON ROCK",9.2,Julia Grandi,"Holly has a hard time meeting men who can keep up. When this lithe athletic beauty comes across a man who can match her pace, her competitive nature gives way to sexual obsession.",37:37:00,03-Jun-23,2023,99,https://www.blacked.com/videos/winner,https://cdn.blacked.com/scene/videoimages/104026/mainLandscape/1685175068119/blacked-winner_3840x2160.jpeg,104026.jpeg
104019,Blacked,I Want More,"ALEXA PAYNE, ROB PIPER",8.7,Laurent Sky,"Alexa always lived a safe life, which explains why risk-taking gives her such a thrill. When Alexa meets a dangerous man, she wants more... even if it gets her into trouble.",30:49:00,27-May-23,2023,68,https://www.blacked.com/videos/i-want-more,https://cdn.blacked.com/scene/videoimages/104019/mainLandscape/1684491384465/blacked-i-want-more_3840x2160.jpeg,104019.jpeg
104005,Blacked,Swinger Anniversary,"BRANDI LOVE, ANTON HARDEN",8.3,Derek Dozer,"After being stood up by her husband, Brandi is given a very welcome make-up gift.",40:35:00,20-May-23,2023,77,https://www.blacked.com/videos/swinger-anniversary,https://cdn.blacked.com/scene/videoimages/104005/mainLandscape/1683793841231/blacked-swinger-anniversary_3840x2160.jpeg,104005.jpeg
104004,Blacked,Big Secret 2,"MOLLY LITTLE, JAX SLAYHER",9.4,Laurent Sky,"Molly's friends have been passing around a really hung guy, and this spinner thinks she's ready. Her friend has her doubts, but Molly's up to the challenge... even when what she expected turns out to be bigger in person.",50:58:00,13-May-23,2023,81,https://www.blacked.com/videos/big-secret-2,https://cdn.blacked.com/scene/videoimages/104004/mainLandscape/1683193475208/blacked-big-secret-2_3840x2160.jpeg,104004.jpeg
103995,Blacked,Infatuation 2,"ZAZIE SKYMM, AARON ROCK",9.3,Julia Grandi,"Zazie knows when blend in and when to stand out, how to serve and how to strike. When an attached man catches her eye, she hatches a plan to drive a wedge between him and his girlfriend.",44:47:00,06-May-23,2023,99,https://www.blacked.com/videos/infatuation-2,https://cdn.blacked.com/scene/videoimages/103995/mainLandscape/1682501945026/blacked-infatuation-2_3840x2160.jpeg,103995.jpeg
103970,Blacked,Size Queen,"KATRINA COLT, RICHARD MANN",9.4,Laurent Sky,"Katrina is trying her best to commit to her fiancé and put aside her past as a size-queen. When she confides in her therapist, he only sees one way to help her.",51:18:00,29-Apr-23,2023,70,https://www.blacked.com/videos/size-queen,https://cdn.blacked.com/scene/videoimages/103970/mainLandscape/1681723192345/blacked-size-queen_3840x2160.jpeg,103970.jpeg
103946,Blacked,Happy Wife,"LANEY GREY, ISIAH MAXWELL",9,Derek Dozer,"Laney's man likes to share, and if he's willing to share she's willing to pull out all the stops for another man: hair, makeup, lingerie, and bedroom moves her husband never gets to see.",38:58:00,22-Apr-23,2023,79,https://www.blacked.com/videos/happy-wife,https://cdn.blacked.com/scene/videoimages/103946/mainLandscape/1681465487349/blacked-happy-wife_3840x2160.jpeg,103946.jpeg
103947,Blacked,Secret Session,"JIA LISSA, AARON ROCK",9.4,Julia Grandi,"There are professional boundaries in couples therapy, and sleeping with your married patient is probably a big no-no. But Jia can't help wondering what her patient might be hiding that is a big yes-yes.",42:32:00,15-Apr-23,2023,117,https://www.blacked.com/videos/secret-session,https://cdn.blacked.com/scene/videoimages/103947/mainLandscape/1680975198518/blacked-secret-session_3840x2160.jpeg,103947.jpeg
103914,Blacked,High Profile,"NUMI ZARAH, ANTON HARDEN",9.3,Laurent Sky,"Numi is excited to meet her first celebrity client... so excited, in fact, that she forgot the bottom half of her skirt. Her client doesn't seem to mind, and this masseuse isn't afraid to get her hands dirty.",35:08:00,08-Apr-23,2023,70,https://www.blacked.com/videos/high-profile,https://cdn.blacked.com/scene/videoimages/103914/mainLandscape/1679911361104/blacked-high-profile_3840x2160.jpeg,103914.jpeg
103929,Blacked,Nightlife Rivals,"VANESSA ALESSIA, BABY NICOLS, AARON ROCK",9.2,Julia Grandi,"Baby and Vanessa are nightlife rivals, always finding each other at the same parties fighting for the same men. At this particular party both girls refuse to give up and end up in a shaky but exhilarating partnership.",39:38:00,01-Apr-23,2023,128,https://www.blacked.com/videos/nightlife-rivals,https://cdn.blacked.com/scene/videoimages/103929/mainLandscape/1679394573256/blacked-nightlife-rivals_3840x2160.jpeg,103929.jpeg
103910,Blacked,The Right Way,"BRAYLIN BAILEY, ANTON HARDEN",9.4,Laurent Sky,"Braylin can be a brat, but when she gets on her man's bad side she has wiles to manipulate her way out of trouble.",41:27:00,25-Mar-23,2023,72,https://www.blacked.com/videos/the-right-way,https://cdn.blacked.com/scene/videoimages/103910/mainLandscape/1679674333551/blacked-the-right-way_3840x2160.jpeg,103910.jpeg
103811,Blacked,Hotel Vixen Episode 11 Checking In With Sonya,"SONYA BLAZE, JACK RIPPHER",9.3,Julia Grandi,"Sonya has paid her dues, played by the rules, adapted to the hotel’s culture… and this concierge still hasn’t landed her man. Today he’s coming back one last time, and this is her opportunity to make sure he never checks out.",36:28:00,18-Mar-23,2023,149,https://www.blacked.com/videos/hotel-vixen-episode-11-checking-in-with-sonya,https://cdn.blacked.com/scene/videoimages/103811/mainLandscape/1676366330168/blacked-checking-in-with-sonya_3840x2160.jpeg,103811.jpeg
103887,Blacked,On Top,"BLAKE BLOSSOM, ROB PIPER",9.4,Laurent Sky,"Blake wants the man she has on the side all to herself. To get him where she wants him, all she has to do is put on some sexy lingerie, triangulate him against her boyfriend, and line up her shot.",43:11:00,12-Mar-23,2023,81,https://www.blacked.com/videos/on-top,https://cdn.blacked.com/scene/videoimages/103887/mainLandscape/1676368399748/blacked-on-top_3840x2160.jpeg,103887.jpeg
103888,Blacked,Scorned Part 3,"VANNA BARDOT, EVE SWEET, JACK RIPPHER",9.3,Julia Grandi,"Eve and her husband overcame cheating with an arrangement where Eve sleeps with other men and he gets to watch. Now Vanna wants in on the hot wife action, and Eve has her eye on a candidate who can make it happen.",33:39:00,05-Mar-23,2023,115,https://www.blacked.com/videos/scorned-part-3,https://cdn.blacked.com/scene/videoimages/103888/mainLandscape/1677240061843/blacked-scorned-part-3_3840x2160.jpeg,103888.jpeg
103878,Blacked,The Gift,"AZUL HERMOSA, ISIAH MAXWELL",8.9,Laurent Sky,"Azul has a particular taste in gratification: she needs it instant, constant, and raw.",35:25:00,26-Feb-23,2023,72,https://www.blacked.com/videos/the-gift,https://cdn.blacked.com/scene/videoimages/103878/mainLandscape/1675420875900/blacked-the-gift_3840x2160.jpeg,103878.jpeg
103810,Blacked,Hotel Vixen Episode 8 Scarlett and Honours Poolside Service,"SCARLETT JONES, HONOUR MAY, JACK RIPPHER",9,Julia Grandi,"Coworkers aren’t supposed to hook up, but surely nobody would begrudge a bartender getting it on with not one but two eager guests, especially when they look like Scarlett and Honour.",35:34:00,19-Feb-23,2023,109,https://www.blacked.com/videos/hotel-vixen-episode-8-scarlett-and-honours-poolside-service,https://cdn.blacked.com/scene/videoimages/103810/mainLandscape/1676122050109/blacked-hotel-vixen-episode-8-scarlett-and-honours-poolside-service_3840x2160.jpeg,103810.jpeg
103867,Blacked,Waking Dream,"PENNY BARBER, ANTON HARDEN",9,Derek Dozer,"Penny's emotions were deeply stirred by an intense dream she had last night. She's a married woman... but we do things in dreams we would never do IRL, right?",37:28:00,12-Feb-23,2023,75,https://www.blacked.com/videos/waking-dream,https://cdn.blacked.com/scene/videoimages/103867/mainLandscape/1675261769678/blacked-waking-dream_3840x2160.jpeg,103867.jpeg
103848,Blacked,Time Of My Life,"AGATHA VEGA, LIKA STAR, JAZLYN RAY, AARON ROCK, JACK RIPPHER",9.3,Julia Grandi,"Agatha, Lika, and Jazlyn: a trio of lovely ladies looking to have fun, and find out good things come in threes.",41:01:00,05-Feb-23,2023,150,https://www.blacked.com/videos/time-of-my-life,https://cdn.blacked.com/scene/videoimages/103848/mainLandscape/1674464701523/blacked-time-of-my-life_3840x2160.jpeg,103848.jpeg
103835,Blacked,Give It All,"KEISHA GREY, ANTON HARDEN",7.1,Derek Dozer,Keisha's new collab produces results inside and outside of the vocal booth.,33:34:00,29-Jan-23,2023,96,https://www.blacked.com/videos/give-it-all,https://cdn.blacked.com/scene/videoimages/103835/mainLandscape/1673948993348/blacked-give-it-all_3840x2160.jpeg,103835.jpeg
103809,Blacked,Hotel Vixen Episode 5 Kaisa and Eveline Get Wet And Wild,"KAISA NORD, EVELINE DELLAI, JACK RIPPHER",8.9,Julia Grandi,"The new concierge, Sonya, is having a rough day and it’s getting worse: none of her coworkers trust her. Before her work crush can console her, sexy guests Kaisa and Eveline steal him away for a threesome. Part 5 of 11. Check in with the action on Vixen.",44:11:00,22-Jan-23,2023,99,https://www.blacked.com/videos/hotel-vixen-episode-5-kaisa-and-eveline-get-wet-and-wild,https://cdn.blacked.com/scene/videoimages/103809/mainLandscape/1676121987214/blacked-hotel-vixen-episode-5-kaisa-and-eveline-get-wet-and-wild_3840x2160.jpeg,103809.jpeg
